주택관리번호,공고번호,모델번호,주택형,주택공급면적,일반공급세대수,특별공급세대수,특별공급_다자녀가구세대수,특별공급_신혼부부세대수,특별공급_생애최초세대수,특별공급_노부모부양세대수,특별공급_기관추천세대수,특별공급_기관추천기타세대수,특별공급_이전기관세대수,공급금액_분양최고금액
"2021000043","2021000043","07","097.9855A","127.7829","44","8",6,0,0,2,0,0,0,"56000"
"2021000043","2021000043","08","097.9935B","127.5194","43","8",6,0,0,2,0,0,0,"55880"
"2021000043","2021000043","09","099.9867P","131.7464","3","0",0,0,0,0,0,0,0,"59760"
"2021000043","2021000043","10","113.9887P","149.6888","2","0",0,0,0,0,0,0,0,"69230"
"2021000042","2021000042","01","073.9348 ","100.3616","67","0",0,0,0,0,0,0,0,"24766"
"2021000042","2021000042","02","083.4986 ","112.9188","30","0",0,0,0,0,0,0,0,"26369"
"2021000042","2021000042","03","084.6800A","108.1110","14","0",0,0,0,0,0,0,0,"25494"
"2021000042","2021000042","04","099.4501 ","134.6168","8","0",0,0,0,0,0,0,0,"30520"
"2021000042","2021000042","05","107.0400 ","136.0165","4","0",0,0,0,0,0,0,0,"31853"
"2021000042","2021000042","06","125.2500 ","158.6322","1","0",0,0,0,0,0,0,0,"34962"
"2021000040","2021000040","01","084.8820A","113.5710","42","91",13,26,36,3,13,0,0,"36000"
"2021000040","2021000040","02","084.9790B","113.9180","14","31",4,9,12,2,4,0,0,"35400"
"2021000040","2021000040","03","084.6930C","114.6210","5","13",2,5,4,0,2,0,0,"34900"
"2021000040","2021000040","04","084.2460D","113.3850","11","21",3,6,8,1,3,0,0,"36000"
"2021000038","2021000038","01","053.9910C","72.4718","7","7",1,3,1,1,1,0,0,"37630"
"2021000038","2021000038","02","054.5710F","72.9254","2","0",0,0,0,0,0,0,0,"34780"
"2021000038","2021000038","03","055.4070D","74.9722","8","6",1,3,1,0,1,0,0,"38370"
"2021000038","2021000038","04","058.1700B","78.0797","7","7",2,3,1,0,1,0,0,"37070"
"2021000038","2021000038","05","059.6910A","80.8405","6","8",2,3,1,1,1,0,0,"37790"
"2021000038","2021000038","06","059.3650E","79.1486","3","5",1,2,1,0,1,0,0,"33580"
"2021000037","2021000037","01","069.9828 ","92.3120","51","45",9,19,6,2,9,0,0,"18500"
"2021000034","2021000034","01","064.9862A","89.0431","82","76",15,31,11,4,15,0,0,"51019"
"2021000034","2021000034","02","064.7946B","89.1424","85","79",16,32,11,4,16,0,0,"50565"
"2021000034","2021000034","03","084.9666A","109.1479","243","239",48,96,33,14,48,0,0,"61615"
"2021000034","2021000034","04","084.9690B","109.1356","133","126",25,51,18,7,25,0,0,"61669"
"2021000033","2021000033","01","084.9927A","113.9840","129","293",43,86,65,13,43,43,0,"38700"
"2021000033","2021000033","02","084.9922B","114.8730","6","18",2,5,4,1,3,3,0,"38060"
"2021000033","2021000033","03","084.9819C","114.6632","120","273",40,81,60,12,40,40,0,"38550"
"2021000033","2021000033","04","084.9927T","113.9840","11","0",0,0,0,0,0,0,0,"34030"
"2021000033","2021000033","05","084.9819T","114.6632","12","0",0,0,0,0,0,0,0,"33690"
"2021000033","2021000033","06","098.0425A","132.0017","163","49",22,0,0,6,0,21,0,"44370"
"2021000033","2021000033","07","098.0214B","132.0689","252","76",33,0,0,10,0,33,0,"44390"
"2021000033","2021000033","08","098.0425T","132.0017","3","0",0,0,0,0,0,0,0,"39010"
"2021000033","2021000033","09","098.0214T","132.0689","4","0",0,0,0,0,0,0,0,"39030"
"2021000032","2021000032","01","084.9960A","116.5651","304","418",72,144,108,22,72,0,0,"41130"
"2021000032","2021000032","02","084.9390B","116.6463","87","121",21,42,31,6,21,0,0,"41130"
"2021000030","2021000030","01","078.0321 ","100.5394","43","45",9,18,6,3,9,0,0,"24500"
"2021000030","2021000030","02","084.9675 ","109.4752","127","127",25,51,18,8,25,0,0,"27100"
"2021000030","2021000030","03","113.6606 ","146.4445","31","5",4,0,0,1,0,0,0,"38000"
"2021000029","2021000029","01","074.8994A","99.5252","3","0",0,0,0,0,0,0,0,"65200"
"2021000029","2021000029","02","074.9894B","99.2728","11","7",1,3,1,0,1,1,0,"65300"
"2021000029","2021000029","03","084.9738A","112.0778","16","18",3,6,2,1,3,3,0,"77500"
"2021000029","2021000029","04","084.9160B","111.6601","11","7",1,3,1,0,1,1,0,"77900"
"2021000029","2021000029","05","084.9766C","111.7024","5","5",1,2,0,0,1,1,0,"78400"
"2021000029","2021000029","06","084.2262D","111.5035","8","1",0,1,0,0,0,0,0,"74100"
"2021000029","2021000029","07","084.2020E","111.9466","9","7",1,3,1,0,1,1,0,"74700"
"2021000029","2021000029","08","084.4546F","112.2953","6","1",0,1,0,0,0,0,0,"77200"
"2021000029","2021000029","09","084.7583G","111.9589","2","0",0,0,0,0,0,0,0,"71400"
"2021000028","2021000028","01","059.5251A","78.3528","37","36",7,15,5,2,7,0,0,"37690"
"2021000028","2021000028","02","059.6207B","78.6620","4","0",0,0,0,0,0,0,0,"37840"
"2021000028","2021000028","03","073.1700 ","96.5963","51","53",11,21,7,3,11,0,0,"46290"
"2021000028","2021000028","04","074.4741 ","97.1189","38","40",8,16,6,2,8,0,0,"47670"
"2021000028","2021000028","05","084.2063 ","109.5259","5","6",1,2,1,1,1,0,0,"53760"
"2021000027","2021000027","01","072.6587 ","94.4080","16","4",1,0,1,1,1,0,0,"40530"
"2021000027","2021000027","02","084.9772A","108.4177","16","4",1,0,1,1,1,0,0,"48000"
"2021000027","2021000027","03","084.3248B","108.2113","12","8",2,4,1,0,1,0,0,"47000"
"2021000027","2021000027","04","084.5208C","108.0366","12","8",2,4,1,0,1,0,0,"47000"
"2021000026","2021000026","01","059.7180A","81.2289","29","85",6,14,10,2,7,0,46,"33760"
"2021000026","2021000026","02","059.5231C","81.2024","3","10",1,2,1,0,1,0,5,"33090"
"2021000026","2021000026","03","059.8304D","80.9126","2","8",1,1,1,0,1,0,4,"33290"
"2021000026","2021000026","04","059.9515E","81.3404","5","13",1,2,2,0,1,0,7,"34460"
"2021000026","2021000026","05","059.6804F","80.8271","4","11",1,2,1,0,1,0,6,"34080"
"2021000026","2021000026","06","059.8585H","83.0402","2","5",0,1,1,0,0,0,3,"32830"
"2021000026","2021000026","07","059.5657I","81.7697","5","13",1,2,2,0,1,0,7,"33320"
"2021000026","2021000026","08","059.1971J","80.7598","5","13",1,2,2,0,1,0,7,"33580"
"2021000026","2021000026","09","059.8718L","82.0481","2","5",0,1,1,0,0,0,3,"33430"
"2021000026","2021000026","10","084.0000A","117.5576","12","40",3,6,5,2,3,0,21,"46930"
"2021000026","2021000026","11","084.4858B","115.8923","15","50",4,8,6,2,4,0,26,"46780"
"2021000026","2021000026","12","084.8445C","115.9014","7","20",2,3,2,0,2,0,11,"45850"
"2021000026","2021000026","13","084.9196D","116.7058","8","26",2,4,3,1,2,0,14,"46170"
"2021000026","2021000026","14","084.8512F","115.8739","2","2",0,0,0,0,0,0,2,"42660"
"2021000026","2021000026","15","084.7973G","117.0188","2","4",0,1,1,0,0,0,2,"46290"
"2021000026","2021000026","16","084.6564J","116.3448","7","26",2,4,3,2,2,0,13,"47670"
"2021000026","2021000026","17","084.2128M","114.4591","2","3",0,1,0,0,0,0,2,"45280"
"2021000026","2021000026","18","084.8257P","115.4346","3","9",1,1,1,0,1,0,5,"44740"
"2021000026","2021000026","19","084.7851T","117.7339","7","19",2,3,2,0,2,0,10,"47280"
"2021000026","2021000026","20","084.7172U","115.4792","3","11",1,2,1,0,1,0,6,"43820"
"2021000026","2021000026","21","084.5053V","114.3247","3","9",1,1,1,0,1,0,5,"46840"
"2021000026","2021000026","22","090.6340D","123.7856","3","2",0,0,0,0,0,0,2,"46540"
"2021000026","2021000026","23","112.9028A","153.3730","13","12",2,0,0,0,0,0,10,"57610"
"2021000026","2021000026","24","112.4722B","154.5925","16","17",2,0,0,2,0,0,13,"60180"
"2021000026","2021000026","25","112.3705C","152.5317","4","2",0,0,0,0,0,0,2,"56150"
"2021000026","2021000026","26","112.8273P","154.0373","1","0",0,0,0,0,0,0,0,"71840"
"2021000025","2021000025","01","059.7180A","79.6938","18","52",4,8,6,1,4,0,29,"32420"
"2021000025","2021000025","02","059.4540B","78.9591","6","14",1,2,2,0,1,0,8,"32600"
"2021000025","2021000025","03","059.6716D","79.4299","4","8",0,1,1,0,1,0,5,"32940"
"2021000025","2021000025","04","059.9515E","79.7993","2","8",1,1,1,0,1,0,4,"33090"
"2021000025","2021000025","05","059.6804F","79.2929","2","4",0,1,1,0,0,0,2,"32720"
"2021000025","2021000025","06","059.7214G","79.5114","1","7",1,1,1,0,1,0,3,"32330"
"2021000025","2021000025","07","059.5677K","80.0077","3","9",1,1,1,0,1,0,5,"31910"
"2021000025","2021000025","08","059.8250M","80.0878","1","1",0,0,0,0,0,0,1,"32250"
"2021000025","2021000025","09","074.5433A","98.5228","3","9",1,1,1,0,1,0,5,"40290"
"2021000025","2021000025","10","084.0000A","115.3730","20","65",5,10,8,2,5,0,35,"45080"
"2021000025","2021000025","11","084.6847B","111.6791","2","3",0,1,0,0,0,0,2,"42380"
"2021000025","2021000025","12","084.0000C","113.7204","35","108",9,17,13,3,9,0,57,"44940"
"2021000025","2021000025","13","084.0000D","114.5228","38","120",10,20,14,3,10,0,63,"44350"
"2021000025","2021000025","14","084.9279E","114.5689","2","3",0,1,0,0,0,0,2,"42590"
"2021000025","2021000025","15","084.7973G","114.8389","3","9",1,1,1,0,1,0,5,"44470"
"2021000025","2021000025","16","084.0000H","116.3208","7","25",2,4,3,1,2,0,13,"44790"
"2021000025","2021000025","17","084.9135I","117.1747","2","4",0,1,1,0,0,0,2,"44470"
"2021000025","2021000025","18","084.2536K","110.7965","6","24",2,4,3,1,2,0,12,"43760"
"2021000025","2021000025","19","084.0000L","115.0849","3","8",1,1,1,0,1,0,4,"41890"
"2021000025","2021000025","20","084.9517O","111.3922","2","3",0,1,0,0,0,0,2,"41410"
"2021000025","2021000025","21","084.3926Q","115.3130","6","19",2,3,2,0,2,0,10,"45320"
"2021000025","2021000025","22","084.7244R","112.7705","1","0",0,0,0,0,0,0,0,"42340"
"2021000025","2021000025","23","084.2574S","114.5937","7","25",2,4,3,1,2,0,13,"45960"
"2021000025","2021000025","24","090.2246A","121.6353","26","26",3,0,0,2,0,0,21,"45680"
"2021000025","2021000025","25","090.2198B","121.6188","4","2",0,0,0,0,0,0,2,"46620"
"2021000025","2021000025","26","090.4577C","123.4346","4","2",0,0,0,0,0,0,2,"45430"
"2021000025","2021000025","27","090.9608P","124.4471","1","0",0,0,0,0,0,0,0,"57390"
"2021000025","2021000025","28","100.8876A","133.5475","2","1",0,0,0,0,0,0,1,"49320"
"2021000021","2021000021","01","059.9644A","80.7875","64","64",11,27,9,4,13,0,0,"25420"
"2021000021","2021000021","02","059.9580B","81.1008","23","23",5,9,3,1,5,0,0,"25520"
"2021000021","2021000021","03","059.8333C","80.7771","8","9",2,3,0,1,3,0,0,"24540"
"2021000021","2021000021","04","076.9746 ","104.7697","49","45",9,19,6,3,8,0,0,"32320"
"2021000021","2021000021","05","084.9777 ","112.7693","90","88",19,34,14,4,17,0,0,"35480"
"2021000021","2021000021","06","124.9978 ","164.3145","29","3",2,0,0,1,0,0,0,"51710"
"2021000021","2021000021","07","135.9383P","181.0622","6","2",1,0,0,1,0,0,0,"83740"
"2021000021","2021000021","08","199.1425P","262.9888","1","1",1,0,0,0,0,0,0,"121630"
"2021000020","2021000020","01","059.9818A","80.7350","10","15",4,5,2,1,3,0,0,"22200"
"2021000020","2021000020","02","074.8796A","98.9842","3","3",1,1,0,0,1,0,0,"27300"
"2021000020","2021000020","03","074.8796B","98.0326","7","7",2,3,1,0,1,0,0,"27300"
"2021000020","2021000020","04","084.9099A","108.0318","28","33",9,12,4,2,6,0,0,"29172"
"2021000020","2021000020","05","084.9223B","110.9447","21","29",8,10,4,2,5,0,0,"29376"
"2021000020","2021000020","06","084.9099C","108.0159","16","22",6,8,3,1,4,0,0,"29172"
"2021000005","2021000005","01","059.9500E","78.2311","154","124",28,55,19,8,14,0,0,"19860"
"2021000005","2021000005","02","074.9688D","106.6964","63","48",11,22,7,3,5,0,0,"26340"
"2021000005","2021000005","03","077.7942C","101.1020","41","31",7,14,5,2,3,0,0,"24900"
"2021000005","2021000005","04","084.9971A","115.4684","48","39",9,18,6,2,4,0,0,"27780"
"2021000005","2021000005","05","084.9635B","118.0239","13","19",3,8,3,2,3,0,0,"28500"
"2021000004","2021000004","01","059.7245 ","79.3521","51","47",9,20,7,2,9,0,0,"23350"
"2021000004","2021000004","02","074.6111A","98.3742","20","21",4,8,3,1,5,0,0,"28664"
"2021000004","2021000004","03","074.7567B","99.4671","33","34",7,13,5,2,7,0,0,"29270"
"2021000004","2021000004","04","074.9267C","98.7823","34","37",8,14,5,2,8,0,0,"28783"
"2021000004","2021000004","05","084.8286A","110.7815","87","82",17,33,11,6,15,0,0,"32919"
"2021000004","2021000004","06","084.8046B","112.1078","12","14",2,6,2,1,3,0,0,"32989"
"2021000001","2021000001","01","059.7760A","79.1372","115","120",24,47,17,8,24,0,0,"35900"
"2021000001","2021000001","02","059.7760B","79.1024","177","177",35,71,25,11,35,0,0,"35900"
"2021000001","2021000001","03","075.6439A","99.7052","16","15",3,6,2,1,3,0,0,"46800"
"2021000001","2021000001","04","075.9914B","99.7947","82","82",16,33,12,5,16,0,0,"47200"
"2021000001","2021000001","05","075.9914C","99.7492","68","69",14,27,10,4,14,0,0,"47200"
"2021000001","2021000001","06","084.9516A","111.7103","32","34",7,13,5,2,7,0,0,"54800"
"2021000001","2021000001","07","084.9516B","111.6598","33","35",7,14,5,2,7,0,0,"54800"
"2020001464","2020001464","01","084.9138A","111.7296","46","65",11,22,7,3,11,11,0,"75900"
"2020001464","2020001464","02","084.9176B","111.5019","46","65",11,22,7,3,11,11,0,"74200"
"2020001464","2020001464","03","084.9896C","113.7633","52","71",12,24,8,3,12,12,0,"76500"
"2020001464","2020001464","04","084.9717D","113.5554","66","90",15,31,10,4,15,15,0,"76400"
"2020001464","2020001464","05","084.8709E","112.8198","33","47",8,16,5,2,8,8,0,"77400"
"2020001464","2020001464","06","084.9273F","114.0307","33","47",8,16,5,2,8,8,0,"78200"
"2020001464","2020001464","07","084.9896G","113.7633","18","19",3,7,2,1,3,3,0,"77300"
"2020001464","2020001464","08","098.9965A","130.8188","118","34",15,0,0,4,0,15,0,"87100"
"2020001464","2020001464","09","098.9044B","130.4665","122","34",15,0,0,4,0,15,0,"87800"
"2020001464","2020001464","10","098.9462C","130.7924","116","34",15,0,0,4,0,15,0,"88000"
"2020001464","2020001464","11","098.8104D","131.1099","62","18",8,0,0,2,0,8,0,"87300"
"2020001464","2020001464","12","110.9168 ","146.8915","150","0",0,0,0,0,0,0,0,"101300"
"2020001464","2020001464","13","132.9255 ","173.3085","73","0",0,0,0,0,0,0,0,"134700"
"2020001464","2020001464","14","139.4482T","183.3793","4","0",0,0,0,0,0,0,0,"173700"
"2020001464","2020001464","15","144.5944 ","188.7457","6","0",0,0,0,0,0,0,0,"180700"
"2020001464","2020001464","16","144.5944T","188.7457","6","0",0,0,0,0,0,0,0,"178800"
"2020001464","2020001464","17","147.9493P","194.1525","4","0",0,0,0,0,0,0,0,"188300"
"2020001464","2020001464","18","151.7761P","201.9506","4","0",0,0,0,0,0,0,0,"195800"
"2020001464","2020001464","19","162.9253T","215.3300","6","0",0,0,0,0,0,0,0,"212400"
"2020001464","2020001464","20","171.8436T","228.1151","6","0",0,0,0,0,0,0,0,"222900"
"2020001464","2020001464","21","198.9647T","263.3117","6","0",0,0,0,0,0,0,0,"254700"
"2020001464","2020001464","22","205.8933P","272.8406","2","0",0,0,0,0,0,0,0,"264500"
"2020001463","2020001463","01","059.2556 ","77.3154","62","0",0,0,0,0,0,0,0,"17370"
"2020001463","2020001463","02","083.8589 ","105.0110","60","0",0,0,0,0,0,0,0,"23430"
"2020001462","2020001462","01","084.9917 ","110.2410","15","15",3,6,2,1,3,0,0,"54190"
"2020001462","2020001462","02","106.7370 ","137.0119","15","3",2,0,0,1,0,0,0,"70870"
"2020001462","2020001462","03","107.9988 ","138.0733","16","3",2,0,0,1,0,0,0,"70580"
"2020001462","2020001462","04","111.1371 ","142.8459","16","3",2,0,0,1,0,0,0,"73450"
"2020001461","2020001461","01","084.9085A","114.7827","32","29",6,12,4,1,6,0,0,"55480"
"2020001461","2020001461","02","084.5942B","115.5485","32","29",6,12,4,1,6,0,0,"55410"
"2020001461","2020001461","03","084.9628C","116.7386","35","29",6,12,4,1,6,0,0,"55140"
"2020001461","2020001461","04","101.2906A","136.9780","31","3",3,0,0,0,0,0,0,"66880"
"2020001457","2020001457","01","050.4843A","76.4880","6","0",0,0,0,0,0,0,0,"37650"
"2020001457","2020001457","02","050.4843B","76.4882","1","0",0,0,0,0,0,0,0,"36650"
"2020001457","2020001457","03","051.5556 ","78.1115","27","3",0,3,0,0,0,0,0,"38600"
"2020001454","2020001454","01","059.9295 ","79.3377","66","0",0,0,0,0,0,0,0,"19675"
"2020001454","2020001454","02","075.7933A","99.4525","8","0",0,0,0,0,0,0,0,"24300"
"2020001454","2020001454","03","075.9806B","100.5211","29","0",0,0,0,0,0,0,0,"24490"
"2020001454","2020001454","04","084.7978 ","110.7167","27","0",0,0,0,0,0,0,0,"27298"
"2020001453","2020001453","01","059.9880 ","86.3163","185","191",38,76,27,12,38,0,0,"22470"
"2020001453","2020001453","02","072.8941 ","98.2749","68","74",15,29,10,5,15,0,0,"25590"
"2020001453","2020001453","03","084.5935A","113.9600","9","14",3,5,2,1,3,0,0,"29370"
"2020001453","2020001453","04","084.9532B","114.8186","44","46",9,18,7,3,9,0,0,"29590"
"2020001452","2020001452","01","084.9305A","112.7635","57","51",10,21,7,3,10,0,0,"37360"
"2020001452","2020001452","02","084.9825B","110.1876","24","21",4,9,3,1,4,0,0,"36860"
"2020001452","2020001452","03","084.9830C","113.0687","15","10",2,5,1,0,2,0,0,"36850"
"2020001452","2020001452","04","089.5713A","117.6135","6","0",0,0,0,0,0,0,0,"39980"
"2020001452","2020001452","05","098.5569A","129.9087","19","2",2,0,0,0,0,0,0,"44850"
"2020001452","2020001452","06","100.1305A","131.6841","20","2",2,0,0,0,0,0,0,"44130"
"2020001452","2020001452","07","108.6418A","143.4419","24","2",2,0,0,0,0,0,0,"47850"
"2020001452","2020001452","08","114.9569A","150.3231","11","1",1,0,0,0,0,0,0,"49320"
"2020001451","2020001451","01","069.6146 ","90.9980","41","57",10,20,14,3,10,0,0,"34600"
"2020001451","2020001451","02","069.9644 ","92.0883","20","28",5,9,7,2,5,0,0,"34900"
"2020001451","2020001451","03","084.9079 ","109.1158","202","278",48,96,72,14,48,0,0,"42000"
"2020001451","2020001451","04","101.6482 ","126.8790","247","36",28,0,0,8,0,0,0,"47500"
"2020001451","2020001451","05","125.8894 ","151.8613","108","16",12,0,0,4,0,0,0,"53300"
"2020001450","2020001450","01","079.9971 ","104.9056","386","533",91,184,138,28,92,0,0,"38200"
"2020001450","2020001450","02","079.9701 ","105.4825","91","124",22,43,32,6,21,0,0,"38900"
"2020001449","2020001449","01","079.9971 ","104.9202","91","126",22,44,32,6,22,0,0,"38600"
"2020001449","2020001449","02","079.9701 ","105.4971","10","13",2,4,4,1,2,0,0,"39000"
"2020001447","2020001447","01","059.6236A","79.6731","12","0",0,0,0,0,0,0,0,"36223"
"2020001447","2020001447","02","059.7656B","79.4599","12","0",0,0,0,0,0,0,0,"36430"
"2020001447","2020001447","03","074.9929A","98.6722","8","0",0,0,0,0,0,0,0,"40390"
"2020001447","2020001447","04","074.9744B","99.1031","11","0",0,0,0,0,0,0,0,"43462"
"2020001447","2020001447","05","083.7111 ","109.2427","3","0",0,0,0,0,0,0,0,"48343"
"2020001447","2020001447","06","084.7982 ","110.6469","1","0",0,0,0,0,0,0,0,"50318"
"2020001445","2020001445","01","111.3773A","132.9830","48","0",0,0,0,0,0,0,0,"34300"
"2020001445","2020001445","02","111.3773B","132.9837","1","0",0,0,0,0,0,0,0,"33600"
"2020001442","2020001442","01","055.0000A","74.7519","16","98",12,35,29,6,16,0,0,"25800"
"2020001442","2020001442","02","059.0000A","79.7934","116","635",75,224,187,37,112,0,0,"27700"
"2020001442","2020001442","03","059.0000B","80.3298","31","174",20,62,52,10,30,0,0,"27500"
"2020001442","2020001442","04","059.0000C","79.7934","11","61",7,21,18,4,11,0,0,"27500"
"2020001442","2020001442","05","059.0000D","79.9275","27","162",19,57,47,9,30,0,0,"27700"
"2020001441","2020001441","01","059.9951 ","81.3326","43","39",8,16,5,2,8,0,0,"23950"
"2020001441","2020001441","02","067.9916 ","89.7261","161","159",32,64,22,9,32,0,0,"24980"
"2020001441","2020001441","03","084.9947A","111.8410","337","335",67,134,47,20,67,0,0,"32590"
"2020001441","2020001441","04","084.9727B","111.8178","43","39",8,16,5,2,8,0,0,"32590"
"2020001438","2020001438","01","055.8400A","78.3414","264","0",0,0,0,0,0,0,0,"40762"
"2020001438","2020001438","02","055.9900B","78.5519","125","0",0,0,0,0,0,0,0,"40467"
"2020001437","2020001437","01","059.9600A","80.1702","20","114",13,40,34,7,20,0,0,"26579"
"2020001437","2020001437","02","059.9400B","79.5690","16","85",10,30,25,5,15,0,0,"26139"
"2020001437","2020001437","03","074.9400A","99.3013","13","79",9,28,23,5,14,0,0,"32591"
"2020001436","2020001436","01","056.8200A","80.5014","0","444",0,0,0,0,0,0,0,"35089"
"2020001435","2020001435","01","056.8200A","80.6021","0","994",0,0,0,0,0,0,0,"36196"
"2020001431","2020001431","01","059.7550A","87.9650","7","0",0,0,0,0,0,0,0,"1842"
"2020001431","2020001431","02","059.6300B","87.9180","7","0",0,0,0,0,0,0,0,"1841"
"2020001429","2020001429","01","041.0458A","57.1997","11","0",0,0,0,0,0,0,0,"26185"
"2020001429","2020001429","02","049.0474B","66.8299","8","0",0,0,0,0,0,0,0,"33779"
"2020001429","2020001429","03","049.2365C","67.5149","4","0",0,0,0,0,0,0,0,"34689"
"2020001429","2020001429","04","052.0405D","71.1906","4","0",0,0,0,0,0,0,0,"36577"
"2020001428","2020001428","01","074.9800A","101.3220","14","60",7,22,18,3,10,0,0,"70310"
"2020001428","2020001428","02","074.9700B","101.2294","12","43",5,16,13,2,7,0,0,"69880"
"2020001428","2020001428","03","074.9500T","100.1741","2","2",0,1,1,0,0,0,0,"75330"
"2020001428","2020001428","04","082.9300 ","111.3801","4","2",0,1,1,0,0,0,0,"77660"
"2020001428","2020001428","05","084.9600A","114.0884","23","119",14,42,35,7,21,0,0,"79170"
"2020001428","2020001428","06","084.9400B","114.7831","15","60",7,22,18,3,10,0,0,"77510"
"2020001428","2020001428","07","084.9800P","117.0937","3","0",0,0,0,0,0,0,0,"97980"
"2020001428","2020001428","08","084.9600P","116.1284","1","0",0,0,0,0,0,0,0,"97170"
"2020001424","2020001424","01","051.7492B","73.5139","9","7",1,3,1,1,1,0,0,"20000"
"2020001424","2020001424","02","052.4137A","74.3651","13","9",2,4,1,0,2,0,0,"20000"
"2020001424","2020001424","03","052.5802B","74.5970","1","0",0,0,0,0,0,0,0,"21000"
"2020001423","2020001423","01","045.4733 ","60.4947","16","6",2,3,0,1,0,0,0,"16409"
"2020001423","2020001423","02","061.6866A","81.0559","11","5",2,3,0,0,0,0,0,"21986"
"2020001423","2020001423","03","061.6866B","81.0559","2","1",0,1,0,0,0,0,0,"21192"
"2020001423","2020001423","04","061.6866C","81.0559","2","1",0,1,0,0,0,0,0,"21192"
"2020001419","2020001419","01","059.7020A","79.7940","9","5",2,2,1,0,0,0,0,"26087"
"2020001419","2020001419","02","059.6900B","79.8990","8","5",2,2,1,0,0,0,0,"25885"
"2020001419","2020001419","03","068.9190A","91.3210","13","10",2,5,2,1,0,0,0,"29615"
"2020001419","2020001419","04","068.6550B","91.4250","28","18",4,9,3,2,0,0,0,"29328"
"2020001419","2020001419","05","078.5450 ","103.2400","20","11",2,6,2,1,0,0,0,"32757"
"2020001419","2020001419","06","084.6380 ","111.0090","9","8",2,4,1,1,0,0,0,"35196"
"2020001416","2020001416","01","059.9345A","80.2784","119","114",23,46,16,6,23,0,0,"20000"
"2020001416","2020001416","02","059.9367B","80.3353","20","16",3,7,2,1,3,0,0,"20100"
"2020001416","2020001416","03","059.9482C","81.1921","65","60",12,25,8,3,12,0,0,"19500"
"2020001416","2020001416","04","074.9021A","99.2512","31","25",5,11,3,1,5,0,0,"24800"
"2020001416","2020001416","05","074.8843B","100.5008","48","44",9,18,6,2,9,0,0,"24300"
"2020001416","2020001416","06","074.9517C","99.2904","36","31",6,13,4,2,6,0,0,"24900"
"2020001416","2020001416","07","074.9274D","99.7622","43","39",8,16,5,2,8,0,0,"24800"
"2020001416","2020001416","08","083.8805 ","110.7653","61","59",12,24,8,3,12,0,0,"27600"
"2020001416","2020001416","09","084.9765 ","112.7732","104","101",20,41,14,6,20,0,0,"27900"
"2020001415","2020001415","01","074.9843 ","98.2850","77","74",15,30,10,4,15,0,0,"33700"
"2020001415","2020001415","02","076.9454 ","100.9590","78","74",15,30,10,4,15,0,0,"35000"
"2020001415","2020001415","03","084.9494A","110.8890","227","222",45,89,31,13,44,0,0,"38400"
"2020001415","2020001415","04","084.9677B","110.9479","59","56",11,23,8,3,11,0,0,"37700"
"2020001415","2020001415","05","094.3894A","122.4790","39","5",4,0,0,1,0,0,0,"37600"
"2020001415","2020001415","06","094.4077B","122.5379","4","0",0,0,0,0,0,0,0,"37600"
"2020001415","2020001415","07","135.8899 ","177.5056","3","0",0,0,0,0,0,0,0,"87800"
"2020001414","2020001414","01","084.8232A","115.8167","5","4",1,1,1,0,1,0,0,"56500"
"2020001414","2020001414","02","084.2437B","114.9887","4","5",1,2,1,0,1,0,0,"56500"
"2020001414","2020001414","03","084.5765C","115.4652","18","16",3,7,2,1,3,0,0,"45500"
"2020001414","2020001414","04","084.4245D","115.6885","20","20",4,8,3,1,4,0,0,"46300"
"2020001414","2020001414","05","084.8232E","115.8167","23","21",4,9,3,1,4,0,0,"56000"
"2020001407","2020001407","01","179.6400 ","231.4020","36","5",4,0,0,1,0,0,0,"145300"
"2020001407","2020001407","02","184.5000 ","235.5196","38","5",4,0,0,1,0,0,0,"148100"
"2020001407","2020001407","03","254.4500 ","330.9672","2","0",0,0,0,0,0,0,0,"237530"
"2020001407","2020001407","04","269.5600 ","352.1486","2","0",0,0,0,0,0,0,0,"256400"
"2020001405","2020001405","01","059.9558A","79.0184","57","58",12,23,8,3,12,0,0,"19800"
"2020001405","2020001405","02","059.9925B","80.1680","17","20",4,7,3,1,5,0,0,"19190"
"2020001405","2020001405","03","059.9874C","80.6451","41","42",8,17,6,3,8,0,0,"19500"
"2020001405","2020001405","04","074.9751 ","97.6896","54","51",10,21,7,3,10,0,0,"23940"
"2020001405","2020001405","05","084.9477 ","110.1425","62","55",11,23,8,3,10,0,0,"26430"
"2020001404","2020001404","01","060.9892A","88.0397","34","43",7,15,11,2,8,0,0,"64700"
"2020001404","2020001404","02","060.9690B","88.6160","5","8",2,3,2,0,1,0,0,"65300"
"2020001403","2020001403","01","060.9892A","88.6172","51","66",11,23,17,3,12,0,0,"66100"
"2020001403","2020001403","02","060.9690B","89.1934","5","8",2,3,2,0,1,0,0,"66600"
"2020001402","2020001402","01","060.9892A","86.5085","33","44",8,15,11,2,8,0,0,"62400"
"2020001402","2020001402","02","060.9690B","87.0854","17","22",3,8,6,1,4,0,0,"62800"
"2020001402","2020001402","03","084.9764 ","118.6527","6","8",2,3,2,0,1,0,0,"85600"
"2020001399","2020001399","01","059.9295 ","85.5041","370","358",72,145,51,21,69,0,0,"40700"
"2020001399","2020001399","02","072.6394 ","99.0462","102","100",20,40,14,6,20,0,0,"48300"
