주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률
"2020000621","2020000621","03","113.9295 ",11,2,"01","해당지역","0",
"2020000621","2020000621","03","113.9295 ",11,2,"02","기타지역","0",
"2020000618","2020000618","01","084.8641A",130,1,"01","해당지역","10257","78.90"
"2020000618","2020000618","01","084.8641A",130,1,"02","기타지역","0",
"2020000618","2020000618","01","084.8641A",130,2,"01","해당지역","0",
"2020000618","2020000618","01","084.8641A",130,2,"02","기타지역","0",
"2020000618","2020000618","02","084.9343B",85,1,"01","해당지역","2497","29.38"
"2020000618","2020000618","02","084.9343B",85,1,"02","기타지역","0",
"2020000618","2020000618","02","084.9343B",85,2,"01","해당지역","0",
"2020000618","2020000618","02","084.9343B",85,2,"02","기타지역","0",
"2020000618","2020000618","03","084.8548C",42,1,"01","해당지역","1277","30.40"
"2020000618","2020000618","03","084.8548C",42,1,"02","기타지역","0",
"2020000618","2020000618","03","084.8548C",42,2,"01","해당지역","0",
"2020000618","2020000618","03","084.8548C",42,2,"02","기타지역","0",
"2020000618","2020000618","04","104.9868A",96,1,"01","해당지역","2787","29.03"
"2020000618","2020000618","04","104.9868A",96,1,"02","기타지역","0",
"2020000618","2020000618","04","104.9868A",96,2,"01","해당지역","0",
"2020000618","2020000618","04","104.9868A",96,2,"02","기타지역","0",
"2020000618","2020000618","05","104.9256B",63,1,"01","해당지역","1018","16.16"
"2020000618","2020000618","05","104.9256B",63,1,"02","기타지역","0",
"2020000618","2020000618","05","104.9256B",63,2,"01","해당지역","0",
"2020000618","2020000618","05","104.9256B",63,2,"02","기타지역","0",
"2020000618","2020000618","06","104.7512C",31,1,"01","해당지역","383","12.35"
"2020000618","2020000618","06","104.7512C",31,1,"02","기타지역","0",
"2020000618","2020000618","06","104.7512C",31,2,"01","해당지역","0",
"2020000618","2020000618","06","104.7512C",31,2,"02","기타지역","0",
"2020000618","2020000618","07","154.7827A",1,1,"01","해당지역","15","15.00"
"2020000618","2020000618","07","154.7827A",1,1,"02","기타지역","0",
"2020000618","2020000618","07","154.7827A",1,2,"01","해당지역","0",
"2020000618","2020000618","07","154.7827A",1,2,"02","기타지역","0",
"2020000618","2020000618","08","154.8068B",2,1,"01","해당지역","11","5.50"
"2020000618","2020000618","08","154.8068B",2,1,"02","기타지역","0",
"2020000618","2020000618","08","154.8068B",2,2,"01","해당지역","0",
"2020000618","2020000618","08","154.8068B",2,2,"02","기타지역","0",
"2020000618","2020000618","09","189.7569A",1,1,"01","해당지역","11","11.00"
"2020000618","2020000618","09","189.7569A",1,1,"02","기타지역","0",
"2020000618","2020000618","09","189.7569A",1,2,"01","해당지역","0",
"2020000618","2020000618","09","189.7569A",1,2,"02","기타지역","0",
"2020000618","2020000618","10","189.6256B",1,1,"01","해당지역","6","6.00"
"2020000618","2020000618","10","189.6256B",1,1,"02","기타지역","0",
"2020000618","2020000618","10","189.6256B",1,2,"01","해당지역","0",
"2020000618","2020000618","10","189.6256B",1,2,"02","기타지역","0",
"2020000616","2020000616","01","059.9700A",19,1,"01","해당지역","115","6.05"
"2020000616","2020000616","01","059.9700A",19,1,"02","기타지역","73",
"2020000616","2020000616","01","059.9700A",19,2,"01","해당지역","0",
"2020000616","2020000616","01","059.9700A",19,2,"02","기타지역","0",
"2020000616","2020000616","02","059.8661A",25,1,"01","해당지역","220","8.80"
"2020000616","2020000616","02","059.8661A",25,1,"02","기타지역","133",
"2020000616","2020000616","02","059.8661A",25,2,"01","해당지역","0",
"2020000616","2020000616","02","059.8661A",25,2,"02","기타지역","0",
"2020000616","2020000616","03","059.9893B",9,1,"01","해당지역","40","4.44"
"2020000616","2020000616","03","059.9893B",9,1,"02","기타지역","37",
"2020000616","2020000616","03","059.9893B",9,2,"01","해당지역","0",
"2020000616","2020000616","03","059.9893B",9,2,"02","기타지역","0",
"2020000616","2020000616","04","059.9357C",5,1,"01","해당지역","61","12.20"
"2020000616","2020000616","04","059.9357C",5,1,"02","기타지역","51",
"2020000616","2020000616","04","059.9357C",5,2,"01","해당지역","0",
"2020000616","2020000616","04","059.9357C",5,2,"02","기타지역","0",
"2020000615","2020000615","01","059.6874A",66,1,"01","해당지역","546","8.27"
"2020000615","2020000615","01","059.6874A",66,1,"02","기타지역","0",
"2020000615","2020000615","01","059.6874A",66,2,"01","해당지역","0",
"2020000615","2020000615","01","059.6874A",66,2,"02","기타지역","0",
"2020000615","2020000615","02","059.8573B",69,1,"01","해당지역","342","4.96"
"2020000615","2020000615","02","059.8573B",69,1,"02","기타지역","0",
"2020000615","2020000615","02","059.8573B",69,2,"01","해당지역","0",
"2020000615","2020000615","02","059.8573B",69,2,"02","기타지역","0",
"2020000615","2020000615","03","074.7081A",50,1,"01","해당지역","376","7.52"
"2020000615","2020000615","03","074.7081A",50,1,"02","기타지역","0",
"2020000615","2020000615","03","074.7081A",50,2,"01","해당지역","0",
"2020000615","2020000615","03","074.7081A",50,2,"02","기타지역","0",
"2020000615","2020000615","04","074.6140B",79,1,"01","해당지역","606","7.67"
"2020000615","2020000615","04","074.6140B",79,1,"02","기타지역","0",
"2020000615","2020000615","04","074.6140B",79,2,"01","해당지역","0",
"2020000615","2020000615","04","074.6140B",79,2,"02","기타지역","0",
"2020000615","2020000615","05","074.7162C",27,1,"01","해당지역","173","6.41"
"2020000615","2020000615","05","074.7162C",27,1,"02","기타지역","0",
"2020000615","2020000615","05","074.7162C",27,2,"01","해당지역","0",
"2020000615","2020000615","05","074.7162C",27,2,"02","기타지역","0",
"2020000615","2020000615","06","084.8549A",32,1,"01","해당지역","714","22.31"
"2020000615","2020000615","06","084.8549A",32,1,"02","기타지역","0",
"2020000615","2020000615","06","084.8549A",32,2,"01","해당지역","0",
"2020000615","2020000615","06","084.8549A",32,2,"02","기타지역","0",
"2020000615","2020000615","07","084.9334B",47,1,"01","해당지역","952","20.26"
"2020000615","2020000615","07","084.9334B",47,1,"02","기타지역","0",
"2020000615","2020000615","07","084.9334B",47,2,"01","해당지역","0",
"2020000615","2020000615","07","084.9334B",47,2,"02","기타지역","0",
"2020000615","2020000615","08","084.7477C",17,1,"01","해당지역","145","8.53"
"2020000615","2020000615","08","084.7477C",17,1,"02","기타지역","0",
"2020000615","2020000615","08","084.7477C",17,2,"01","해당지역","0",
"2020000615","2020000615","08","084.7477C",17,2,"02","기타지역","0",
"2020000614","2020000614","01","094.3147 ",183,1,"01","해당지역","209","1.14"
"2020000614","2020000614","01","094.3147 ",183,1,"02","기타지역","463",
"2020000614","2020000614","01","094.3147 ",183,2,"01","해당지역","65",
"2020000614","2020000614","01","094.3147 ",183,2,"02","기타지역","242",
"2020000614","2020000614","02","102.6654A",131,1,"01","해당지역","67","(△64)"
"2020000614","2020000614","02","102.6654A",131,1,"02","기타지역","122","1.91"
"2020000614","2020000614","02","102.6654A",131,2,"01","해당지역","58",
"2020000614","2020000614","02","102.6654A",131,2,"02","기타지역","214",
"2020000614","2020000614","03","102.9485B",62,1,"01","해당지역","22","(△40)"
"2020000614","2020000614","03","102.9485B",62,1,"02","기타지역","55","1.38"
"2020000614","2020000614","03","102.9485B",62,2,"01","해당지역","37",
"2020000614","2020000614","03","102.9485B",62,2,"02","기타지역","130",
"2020000612","2020000612","01","084.9987A",191,1,"01","해당지역","14465","75.73"
"2020000612","2020000612","01","084.9987A",191,1,"02","기타지역","1155",
"2020000612","2020000612","01","084.9987A",191,2,"01","해당지역","0",
"2020000612","2020000612","01","084.9987A",191,2,"02","기타지역","0",
"2020000612","2020000612","02","084.9797B",129,1,"01","해당지역","2783","21.57"
"2020000612","2020000612","02","084.9797B",129,1,"02","기타지역","260",
"2020000612","2020000612","02","084.9797B",129,2,"01","해당지역","0",
"2020000612","2020000612","02","084.9797B",129,2,"02","기타지역","0",
"2020000612","2020000612","03","084.9887C",66,1,"01","해당지역","1270","19.24"
"2020000612","2020000612","03","084.9887C",66,1,"02","기타지역","113",
"2020000612","2020000612","03","084.9887C",66,2,"01","해당지역","0",
"2020000612","2020000612","03","084.9887C",66,2,"02","기타지역","0",
"2020000612","2020000612","04","101.9824A",97,1,"01","해당지역","5802","59.81"
"2020000612","2020000612","04","101.9824A",97,1,"02","기타지역","396",
"2020000612","2020000612","04","101.9824A",97,2,"01","해당지역","0",
"2020000612","2020000612","04","101.9824A",97,2,"02","기타지역","0",
"2020000612","2020000612","05","101.9965B",102,1,"01","해당지역","1249","12.25"
"2020000612","2020000612","05","101.9965B",102,1,"02","기타지역","104",
"2020000612","2020000612","05","101.9965B",102,2,"01","해당지역","0",
"2020000612","2020000612","05","101.9965B",102,2,"02","기타지역","0",
"2020000612","2020000612","06","121.7182 ",1,1,"01","해당지역","57","57.00"
"2020000612","2020000612","06","121.7182 ",1,1,"02","기타지역","8",
"2020000612","2020000612","06","121.7182 ",1,2,"01","해당지역","0",
"2020000612","2020000612","06","121.7182 ",1,2,"02","기타지역","0",
"2020000612","2020000612","07","131.8992A",1,1,"01","해당지역","330","330.00"
"2020000612","2020000612","07","131.8992A",1,1,"02","기타지역","28",
"2020000612","2020000612","07","131.8992A",1,2,"01","해당지역","0",
"2020000612","2020000612","07","131.8992A",1,2,"02","기타지역","0",
"2020000612","2020000612","08","131.7919B",1,1,"01","해당지역","49","49.00"
"2020000612","2020000612","08","131.7919B",1,1,"02","기타지역","8",
"2020000612","2020000612","08","131.7919B",1,2,"01","해당지역","0",
"2020000612","2020000612","08","131.7919B",1,2,"02","기타지역","0",
"2020000611","2020000611","01","075.9200A",20,1,"01","해당지역","1892","189.20"
"2020000611","2020000611","01","075.9200A",20,1,"02","기타지역","814","269.60"
"2020000611","2020000611","01","075.9200A",20,2,"01","해당지역","0",
"2020000611","2020000611","01","075.9200A",20,2,"02","기타지역","0",
"2020000611","2020000611","02","084.9800A",62,1,"01","해당지역","9712","313.29"
"2020000611","2020000611","02","084.9800A",62,1,"02","기타지역","3690","431.32"
"2020000611","2020000611","02","084.9800A",62,2,"01","해당지역","0",
"2020000611","2020000611","02","084.9800A",62,2,"02","기타지역","0",
"2020000611","2020000611","03","084.9400B",37,1,"01","해당지역","1427","75.11"
"2020000611","2020000611","03","084.9400B",37,1,"02","기타지역","810","123.22"
"2020000611","2020000611","03","084.9400B",37,2,"01","해당지역","0",
"2020000611","2020000611","03","084.9400B",37,2,"02","기타지역","0",
"2020000611","2020000611","04","084.9200C",19,1,"01","해당지역","806","80.60"
"2020000611","2020000611","04","084.9200C",19,1,"02","기타지역","513","145.44"
"2020000611","2020000611","04","084.9200C",19,2,"01","해당지역","0",
"2020000611","2020000611","04","084.9200C",19,2,"02","기타지역","0",
"2020000611","2020000611","05","084.9400D",5,1,"01","해당지역","472","157.33"
"2020000611","2020000611","05","084.9400D",5,1,"02","기타지역","244","356.50"
"2020000611","2020000611","05","084.9400D",5,2,"01","해당지역","0",
"2020000611","2020000611","05","084.9400D",5,2,"02","기타지역","0",
"2020000611","2020000611","06","098.9700A",39,1,"01","해당지역","4125","206.25"
"2020000611","2020000611","06","098.9700A",39,1,"02","기타지역","1827","312.21"
"2020000611","2020000611","06","098.9700A",39,2,"01","해당지역","0",
"2020000611","2020000611","06","098.9700A",39,2,"02","기타지역","0",
"2020000611","2020000611","07","098.9200B",8,1,"01","해당지역","597","149.25"
"2020000611","2020000611","07","098.9200B",8,1,"02","기타지역","322","228.75"
"2020000611","2020000611","07","098.9200B",8,2,"01","해당지역","0",
"2020000611","2020000611","07","098.9200B",8,2,"02","기타지역","0",
"2020000608","2020000608","01","059.9818A",107,1,"01","해당지역","3004","28.07"
"2020000608","2020000608","01","059.9818A",107,1,"02","기타지역","0",
"2020000608","2020000608","01","059.9818A",107,2,"01","해당지역","0",
"2020000608","2020000608","01","059.9818A",107,2,"02","기타지역","0",
"2020000608","2020000608","02","059.9851B",27,1,"01","해당지역","500","18.52"
"2020000608","2020000608","02","059.9851B",27,1,"02","기타지역","0",
"2020000608","2020000608","02","059.9851B",27,2,"01","해당지역","0",
"2020000608","2020000608","02","059.9851B",27,2,"02","기타지역","0",
"2020000608","2020000608","03","059.6984C",33,1,"01","해당지역","541","16.39"
"2020000608","2020000608","03","059.6984C",33,1,"02","기타지역","0",
"2020000608","2020000608","03","059.6984C",33,2,"01","해당지역","0",
"2020000608","2020000608","03","059.6984C",33,2,"02","기타지역","0",
"2020000608","2020000608","04","074.9587A",136,1,"01","해당지역","1869","13.74"
"2020000608","2020000608","04","074.9587A",136,1,"02","기타지역","0",
"2020000608","2020000608","04","074.9587A",136,2,"01","해당지역","0",
"2020000608","2020000608","04","074.9587A",136,2,"02","기타지역","0",
"2020000608","2020000608","05","074.9853B",40,1,"01","해당지역","333","8.33"
"2020000608","2020000608","05","074.9853B",40,1,"02","기타지역","0",
"2020000608","2020000608","05","074.9853B",40,2,"01","해당지역","0",
"2020000608","2020000608","05","074.9853B",40,2,"02","기타지역","0",
"2020000608","2020000608","06","084.9952A",45,1,"01","해당지역","1821","40.47"
"2020000608","2020000608","06","084.9952A",45,1,"02","기타지역","0",
"2020000608","2020000608","06","084.9952A",45,2,"01","해당지역","0",
"2020000608","2020000608","06","084.9952A",45,2,"02","기타지역","0",
"2020000608","2020000608","07","084.9833B",28,1,"01","해당지역","586","20.93"
"2020000608","2020000608","07","084.9833B",28,1,"02","기타지역","0",
"2020000608","2020000608","07","084.9833B",28,2,"01","해당지역","0",
"2020000608","2020000608","07","084.9833B",28,2,"02","기타지역","0",
"2020000608","2020000608","08","084.9807C",20,1,"01","해당지역","313","15.65"
"2020000608","2020000608","08","084.9807C",20,1,"02","기타지역","0",
"2020000608","2020000608","08","084.9807C",20,2,"01","해당지역","0",
"2020000608","2020000608","08","084.9807C",20,2,"02","기타지역","0",
"2020000608","2020000608","09","084.9650D",6,1,"01","해당지역","277","46.17"
"2020000608","2020000608","09","084.9650D",6,1,"02","기타지역","0",
"2020000608","2020000608","09","084.9650D",6,2,"01","해당지역","0",
"2020000608","2020000608","09","084.9650D",6,2,"02","기타지역","0",
"2020000608","2020000608","10","110.9878A",16,1,"01","해당지역","966","60.38"
"2020000608","2020000608","10","110.9878A",16,1,"02","기타지역","0",
"2020000608","2020000608","10","110.9878A",16,2,"01","해당지역","0",
"2020000608","2020000608","10","110.9878A",16,2,"02","기타지역","0",
"2020000608","2020000608","11","110.9996B",16,1,"01","해당지역","588","36.75"
"2020000608","2020000608","11","110.9996B",16,1,"02","기타지역","0",
"2020000608","2020000608","11","110.9996B",16,2,"01","해당지역","0",
"2020000608","2020000608","11","110.9996B",16,2,"02","기타지역","0",
"2020000607","2020000607","01","059.8787A",114,1,"01","해당지역","389","3.41"
"2020000607","2020000607","01","059.8787A",114,1,"02","기타지역","26",
"2020000607","2020000607","01","059.8787A",114,2,"01","해당지역","83",
"2020000607","2020000607","01","059.8787A",114,2,"02","기타지역","14",
"2020000607","2020000607","02","059.7383B",48,1,"01","해당지역","146","3.04"
"2020000607","2020000607","02","059.7383B",48,1,"02","기타지역","16",
"2020000607","2020000607","02","059.7383B",48,2,"01","해당지역","32",
"2020000607","2020000607","02","059.7383B",48,2,"02","기타지역","4",
"2020000607","2020000607","03","059.7946C",51,1,"01","해당지역","65","1.27"
"2020000607","2020000607","03","059.7946C",51,1,"02","기타지역","9",
"2020000607","2020000607","03","059.7946C",51,2,"01","해당지역","28",
"2020000607","2020000607","03","059.7946C",51,2,"02","기타지역","7",
"2020000607","2020000607","04","075.8282A",95,1,"01","해당지역","243","2.56"
"2020000607","2020000607","04","075.8282A",95,1,"02","기타지역","30",
"2020000607","2020000607","04","075.8282A",95,2,"01","해당지역","147",
"2020000607","2020000607","04","075.8282A",95,2,"02","기타지역","29",
"2020000607","2020000607","05","075.7285B",82,1,"01","해당지역","233","2.84"
"2020000607","2020000607","05","075.7285B",82,1,"02","기타지역","24",
"2020000607","2020000607","05","075.7285B",82,2,"01","해당지역","106",
"2020000607","2020000607","05","075.7285B",82,2,"02","기타지역","14",
"2020000607","2020000607","06","075.5292C",46,1,"01","해당지역","71","1.54"
"2020000607","2020000607","06","075.5292C",46,1,"02","기타지역","7",
"2020000607","2020000607","06","075.5292C",46,2,"01","해당지역","62",
"2020000607","2020000607","06","075.5292C",46,2,"02","기타지역","14",
"2020000607","2020000607","07","084.9402A",111,1,"01","해당지역","2451","22.08"
"2020000607","2020000607","07","084.9402A",111,1,"02","기타지역","156",
"2020000607","2020000607","07","084.9402A",111,2,"01","해당지역","0",
"2020000607","2020000607","07","084.9402A",111,2,"02","기타지역","0",
"2020000607","2020000607","08","084.9850B",23,1,"01","해당지역","969","42.13"
"2020000607","2020000607","08","084.9850B",23,1,"02","기타지역","58",
"2020000607","2020000607","08","084.9850B",23,2,"01","해당지역","0",
"2020000607","2020000607","08","084.9850B",23,2,"02","기타지역","0",
"2020000607","2020000607","09","084.9233C",18,1,"01","해당지역","252","14.00"
"2020000607","2020000607","09","084.9233C",18,1,"02","기타지역","15",
"2020000607","2020000607","09","084.9233C",18,2,"01","해당지역","0",
"2020000607","2020000607","09","084.9233C",18,2,"02","기타지역","0",
"2020000605","2020000605","01","059.9120 ",85,1,"01","해당지역","2110","24.82"
"2020000605","2020000605","01","059.9120 ",85,1,"02","기타지역","180",
"2020000605","2020000605","01","059.9120 ",85,2,"01","해당지역","0",
"2020000605","2020000605","01","059.9120 ",85,2,"02","기타지역","0",
"2020000605","2020000605","02","074.7070 ",41,1,"01","해당지역","1556","37.95"
"2020000605","2020000605","02","074.7070 ",41,1,"02","기타지역","62",
"2020000605","2020000605","02","074.7070 ",41,2,"01","해당지역","0",
"2020000605","2020000605","02","074.7070 ",41,2,"02","기타지역","0",
"2020000605","2020000605","03","084.9610A",35,1,"01","해당지역","7529","215.11"
"2020000605","2020000605","03","084.9610A",35,1,"02","기타지역","263",
"2020000605","2020000605","03","084.9610A",35,2,"01","해당지역","0",
"2020000605","2020000605","03","084.9610A",35,2,"02","기타지역","0",
"2020000605","2020000605","04","084.9810B",1,1,"01","해당지역","401","401.00"
"2020000605","2020000605","04","084.9810B",1,1,"02","기타지역","19",
"2020000605","2020000605","04","084.9810B",1,2,"01","해당지역","0",
"2020000605","2020000605","04","084.9810B",1,2,"02","기타지역","0",
"2020000605","2020000605","05","084.9360C",9,1,"01","해당지역","683","75.89"
"2020000605","2020000605","05","084.9360C",9,1,"02","기타지역","51",
"2020000605","2020000605","05","084.9360C",9,2,"01","해당지역","0",
"2020000605","2020000605","05","084.9360C",9,2,"02","기타지역","0",
"2020000600","2020000600","01","084.6481 ",293,1,"01","해당지역","2120","24.09"
"2020000600","2020000600","01","084.6481 ",293,1,"02","기타지역","10634","121.21"
"2020000600","2020000600","01","084.6481 ",293,1,"03","기타경기","5090","120.71"
"2020000600","2020000600","01","084.6481 ",293,2,"01","해당지역","0",
"2020000600","2020000600","01","084.6481 ",293,2,"02","기타지역","0",
"2020000600","2020000600","01","084.6481 ",293,2,"03","기타경기","0",
"2020000599","2020000599","01","084.2102A",54,1,"01","해당지역","469","8.69"
"2020000599","2020000599","01","084.2102A",54,1,"02","기타지역","83",
"2020000599","2020000599","01","084.2102A",54,2,"01","해당지역","0",
"2020000599","2020000599","01","084.2102A",54,2,"02","기타지역","0",
"2020000599","2020000599","02","084.2573B",13,1,"01","해당지역","156","12.00"
"2020000599","2020000599","02","084.2573B",13,1,"02","기타지역","17",
"2020000599","2020000599","02","084.2573B",13,2,"01","해당지역","0",
"2020000599","2020000599","02","084.2573B",13,2,"02","기타지역","0",
"2020000599","2020000599","03","059.7895A",5,1,"01","해당지역","45","9.00"
"2020000599","2020000599","03","059.7895A",5,1,"02","기타지역","12",
"2020000599","2020000599","03","059.7895A",5,2,"01","해당지역","0",
"2020000599","2020000599","03","059.7895A",5,2,"02","기타지역","0",
"2020000599","2020000599","04","059.7167B",5,1,"01","해당지역","22","4.40"
"2020000599","2020000599","04","059.7167B",5,1,"02","기타지역","3",
"2020000599","2020000599","04","059.7167B",5,2,"01","해당지역","0",
"2020000599","2020000599","04","059.7167B",5,2,"02","기타지역","0",
"2020000595","2020000595","01","065.3550A",55,1,"01","해당지역","1054","19.16"
"2020000595","2020000595","01","065.3550A",55,1,"02","기타지역","152",
"2020000595","2020000595","01","065.3550A",55,2,"01","해당지역","0",
"2020000595","2020000595","01","065.3550A",55,2,"02","기타지역","0",
"2020000595","2020000595","02","068.5227A",121,1,"01","해당지역","2866","23.69"
"2020000595","2020000595","02","068.5227A",121,1,"02","기타지역","345",
"2020000595","2020000595","02","068.5227A",121,2,"01","해당지역","0",
"2020000595","2020000595","02","068.5227A",121,2,"02","기타지역","0",
"2020000595","2020000595","03","073.9570A",14,1,"01","해당지역","562","40.14"
"2020000595","2020000595","03","073.9570A",14,1,"02","기타지역","121",
"2020000595","2020000595","03","073.9570A",14,2,"01","해당지역","0",
"2020000595","2020000595","03","073.9570A",14,2,"02","기타지역","0",
"2020000595","2020000595","04","076.9927A",19,1,"01","해당지역","950","50.00"
"2020000595","2020000595","04","076.9927A",19,1,"02","기타지역","167",
"2020000595","2020000595","04","076.9927A",19,2,"01","해당지역","0",
"2020000595","2020000595","04","076.9927A",19,2,"02","기타지역","0",
"2020000595","2020000595","05","084.9460A",129,1,"01","해당지역","13820","107.13"
"2020000595","2020000595","05","084.9460A",129,1,"02","기타지역","1616",
"2020000595","2020000595","05","084.9460A",129,2,"01","해당지역","0",
"2020000595","2020000595","05","084.9460A",129,2,"02","기타지역","0",
"2020000595","2020000595","06","084.9541B",40,1,"01","해당지역","2115","52.88"
"2020000595","2020000595","06","084.9541B",40,1,"02","기타지역","303",
"2020000595","2020000595","06","084.9541B",40,2,"01","해당지역","0",
"2020000595","2020000595","06","084.9541B",40,2,"02","기타지역","0",
"2020000595","2020000595","07","084.9465C",28,1,"01","해당지역","1645","58.75"
"2020000595","2020000595","07","084.9465C",28,1,"02","기타지역","249",
"2020000595","2020000595","07","084.9465C",28,2,"01","해당지역","0",
"2020000595","2020000595","07","084.9465C",28,2,"02","기타지역","0",
"2020000594","2020000594","01","051.5017 ",6,1,"01","해당지역","0",
"2020000594","2020000594","01","051.5017 ",6,1,"02","기타지역","0",
"2020000594","2020000594","01","051.5017 ",6,2,"01","해당지역","0",
"2020000594","2020000594","01","051.5017 ",6,2,"02","기타지역","0",
"2020000594","2020000594","02","059.9889A",1,1,"01","해당지역","104","104.00"
"2020000594","2020000594","02","059.9889A",1,1,"02","기타지역","111",
"2020000594","2020000594","02","059.9889A",1,2,"01","해당지역","0",
"2020000594","2020000594","02","059.9889A",1,2,"02","기타지역","0",
"2020000594","2020000594","03","059.8939B",1,1,"01","해당지역","80","80.00"
"2020000594","2020000594","03","059.8939B",1,1,"02","기타지역","78",
"2020000594","2020000594","03","059.8939B",1,2,"01","해당지역","0",
"2020000594","2020000594","03","059.8939B",1,2,"02","기타지역","0",
"2020000594","2020000594","04","074.1900B",27,1,"01","해당지역","1004","37.19"
"2020000594","2020000594","04","074.1900B",27,1,"02","기타지역","633",
"2020000594","2020000594","04","074.1900B",27,2,"01","해당지역","0",
"2020000594","2020000594","04","074.1900B",27,2,"02","기타지역","0",
"2020000592","2020000592","01","059.2071A",150,1,"01","해당지역","0","(△150)"
"2020000592","2020000592","01","059.2071A",150,1,"02","기타지역","6","(△144)"
"2020000592","2020000592","01","059.2071A",150,2,"01","해당지역","1","(△143)"
"2020000592","2020000592","01","059.2071A",150,2,"02","기타지역","15","(△128)"
"2020000592","2020000592","02","059.3600B",13,1,"01","해당지역","0","(△13)"
"2020000592","2020000592","02","059.3600B",13,1,"02","기타지역","1","(△12)"
"2020000592","2020000592","02","059.3600B",13,2,"01","해당지역","0","(△12)"
"2020000592","2020000592","02","059.3600B",13,2,"02","기타지역","8","(△4)"
"2020000592","2020000592","03","075.7682 ",70,1,"01","해당지역","0","(△70)"
"2020000592","2020000592","03","075.7682 ",70,1,"02","기타지역","2","(△68)"
"2020000592","2020000592","03","075.7682 ",70,2,"01","해당지역","3","(△65)"
"2020000592","2020000592","03","075.7682 ",70,2,"02","기타지역","10","(△55)"
"2020000592","2020000592","04","084.8826 ",9,1,"01","해당지역","1","(△8)"
"2020000592","2020000592","04","084.8826 ",9,1,"02","기타지역","8","1.00"
"2020000592","2020000592","04","084.8826 ",9,2,"01","해당지역","0",
"2020000592","2020000592","04","084.8826 ",9,2,"02","기타지역","14",
"2020000590","2020000590","01","059.9935 ",77,1,"01","해당지역","592","7.69"
"2020000590","2020000590","01","059.9935 ",77,1,"02","기타지역","50",
"2020000590","2020000590","01","059.9935 ",77,2,"01","해당지역","0",
"2020000590","2020000590","01","059.9935 ",77,2,"02","기타지역","0",
"2020000590","2020000590","02","084.9045A",337,1,"01","해당지역","3008","8.93"
"2020000590","2020000590","02","084.9045A",337,1,"02","기타지역","212",
"2020000590","2020000590","02","084.9045A",337,2,"01","해당지역","0",
"2020000590","2020000590","02","084.9045A",337,2,"02","기타지역","0",
"2020000590","2020000590","03","084.9350B",181,1,"01","해당지역","793","4.38"
"2020000590","2020000590","03","084.9350B",181,1,"02","기타지역","66",
"2020000590","2020000590","03","084.9350B",181,2,"01","해당지역","0",
"2020000590","2020000590","03","084.9350B",181,2,"02","기타지역","0",
"2020000590","2020000590","04","084.9322C",59,1,"01","해당지역","271","4.59"
"2020000590","2020000590","04","084.9322C",59,1,"02","기타지역","29",
"2020000590","2020000590","04","084.9322C",59,2,"01","해당지역","0",
"2020000590","2020000590","04","084.9322C",59,2,"02","기타지역","0",
"2020000590","2020000590","05","114.0310 ",52,1,"01","해당지역","417","8.02"
"2020000590","2020000590","05","114.0310 ",52,1,"02","기타지역","25",
"2020000590","2020000590","05","114.0310 ",52,2,"01","해당지역","0",
"2020000590","2020000590","05","114.0310 ",52,2,"02","기타지역","0",
"2020000590","2020000590","06","174.6081 ",1,1,"01","해당지역","8","8.00"
"2020000590","2020000590","06","174.6081 ",1,1,"02","기타지역","0",
"2020000590","2020000590","06","174.6081 ",1,2,"01","해당지역","0",
"2020000590","2020000590","06","174.6081 ",1,2,"02","기타지역","0",
"2020000590","2020000590","07","231.5636 ",1,1,"01","해당지역","4","4.00"
"2020000590","2020000590","07","231.5636 ",1,1,"02","기타지역","0",
"2020000590","2020000590","07","231.5636 ",1,2,"01","해당지역","0",
"2020000590","2020000590","07","231.5636 ",1,2,"02","기타지역","0",
"2020000589","2020000589","01","084.9745A",65,1,"01","해당지역","2435","37.46"
"2020000589","2020000589","01","084.9745A",65,1,"02","기타지역","917",
"2020000589","2020000589","01","084.9745A",65,2,"01","해당지역","0",
"2020000589","2020000589","01","084.9745A",65,2,"02","기타지역","0",
"2020000589","2020000589","02","084.9826B",95,1,"01","해당지역","337","3.55"
"2020000589","2020000589","02","084.9826B",95,1,"02","기타지역","186",
"2020000589","2020000589","02","084.9826B",95,2,"01","해당지역","0",
"2020000589","2020000589","02","084.9826B",95,2,"02","기타지역","0",
"2020000589","2020000589","03","084.9940C",82,1,"01","해당지역","1035","12.62"
"2020000589","2020000589","03","084.9940C",82,1,"02","기타지역","381",
"2020000589","2020000589","03","084.9940C",82,2,"01","해당지역","0",
"2020000589","2020000589","03","084.9940C",82,2,"02","기타지역","0",
"2020000589","2020000589","04","084.9843D",107,1,"01","해당지역","214","2.00"
"2020000589","2020000589","04","084.9843D",107,1,"02","기타지역","181",
"2020000589","2020000589","04","084.9843D",107,2,"01","해당지역","0",
"2020000589","2020000589","04","084.9843D",107,2,"02","기타지역","0",
"2020000589","2020000589","05","131.9851A",3,1,"01","해당지역","267","89.00"
"2020000589","2020000589","05","131.9851A",3,1,"02","기타지역","75",
"2020000589","2020000589","05","131.9851A",3,2,"01","해당지역","0",
"2020000589","2020000589","05","131.9851A",3,2,"02","기타지역","0",
"2020000589","2020000589","06","131.9846B",3,1,"01","해당지역","76","25.33"
